cname,region_code,name,year,EQIregion,nuts_level,NUTS0_code,NUTS1_code,NUTS2_code,NUTS0_name,NUTS1_name,NUTS2_name,EQI,EQI_me,EQI_low_me,EQI_high_me,qualityp,impartialityp,corruptionp,corruption_subPer,corruption_subExp
Poland,PL84,Podlaskie,2021,515,2,PL,PL8,PL84,Polska,Makroregion wschodni,Podlaskie,-.863,.229608,-1.092608,-.633392,-.747,-1.092,-.656,-.733866,-1.13162
Poland,PL84,Podlaskie,2024,515,2,PL,PL8,PL84,Polska,Makroregion wschodni,Podlaskie,-.928,.271038,-1.199038,-.656962,-1.061,-1.131,-.46,-.043416,-.043418
Poland,PL84,Podlaskie,2017,515,2,PL,PL8,PL84,Polska,Makroregion wschodni,Podlaskie,-.381,.238015,-.619015,-.142985,.012,-.667,-.449,-.6662439999999999,.238015
Poland,PL84,Podlaskie,2010,515,2,PL,PL8,PL84,Polska,Makroregion wschodni,Podlaskie,-.873,.1952,-1.0682,-.6778,-.839,-1.096,-.598,,
Poland,PL91,Warszawski stoleczny,2010,516,2,PL,PL9,PL91,Polska,Makroregion województwo mazowieckie,Warszawski stołeczny,-.908,.203008,-1.111008,-.7049920000000001,-.919,-.949,-.766,,
Poland,PL91,Warszawski stoleczny,2017,516,2,PL,PL9,PL91,Polska,Makroregion województwo mazowieckie,Warszawski stołeczny,-.446,.348398,-.7943979999999999,-.097602,-.387,-.586,-.319,-.402764,.348398
Poland,PL91,Warszawski stoleczny,2013,516,2,PL,PL9,PL91,Polska,Makroregion województwo mazowieckie,Warszawski stołeczny,-.734,.356238,-1.090238,-.377762,-.994,-.449,-.697,,
Poland,PL91,Warszawski stoleczny,2024,516,2,PL,PL9,PL91,Polska,Makroregion województwo mazowieckie,Warszawski stołeczny,-1.132,.342288,-1.474288,-.789712,-1.526,-.91,-.801,-.294796,-.427649
Poland,PL91,Warszawski stoleczny,2021,516,2,PL,PL9,PL91,Polska,Makroregion województwo mazowieckie,Warszawski stołeczny,-1.213,.403067,-1.616067,-.809933,-1.544,-1.331,-.631,-1.05016,-.761014
Poland,PL92,Mazowiecki regionalny,2024,517,2,PL,PL9,PL92,Polska,Makroregion województwo mazowieckie,Mazowiecki regionalny,-.911,.197789,-1.108789,-.713211,-.832,-1.052,-.722,-.191143,-.38288
Poland,PL92,Mazowiecki regionalny,2021,517,2,PL,PL9,PL92,Polska,Makroregion województwo mazowieckie,Mazowiecki regionalny,-.734,.221612,-.955612,-.512388,-.72,-.909,-.493,-.7644570000000001,-.798911
Poland,PL92,Mazowiecki regionalny,2010,517,2,PL,PL9,PL92,Polska,Makroregion województwo mazowieckie,Mazowiecki regionalny,-.908,.203008,-1.111008,-.7049920000000001,-.919,-.949,-.766,,
Poland,PL92,Mazowiecki regionalny,2017,517,2,PL,PL9,PL92,Polska,Makroregion województwo mazowieckie,Mazowiecki regionalny,-.446,.348398,-.7943979999999999,-.097602,-.387,-.586,-.319,-.402764,.348398
Poland,PL92,Mazowiecki regionalny,2013,517,2,PL,PL9,PL92,Polska,Makroregion województwo mazowieckie,Mazowiecki regionalny,-.734,.356238,-1.090238,-.377762,-.994,-.449,-.697,,
Portugal,PT11,Norte,2017,2001,2,PT,PT1,PT11,Portugal,Continente,Norte,.024,.359352,-.335352,.383352,.438,-.277,-.093,.61367,.359352
Portugal,PT11,Norte,2010,2001,2,PT,PT1,PT11,Portugal,Continente,Norte,-.275,.343651,-.6186510000000001,.068651,.098,-.5610000000000001,-.336,,
Portugal,PT11,Norte,2024,2001,2,PT,PT1,PT11,Portugal,Continente,Norte,-.102,.284223,-.386223,.182223,.497,-.304,-.484,-.495788,.924889
Portugal,PT11,Norte,2013,2001,2,PT,PT1,PT11,Portugal,Continente,Norte,-.213,.399372,-.612372,.186372,.096,-.5570000000000001,-.159,,
Portugal,PT11,Norte,2021,2001,2,PT,PT1,PT11,Portugal,Continente,Norte,.037,.418127,-.381127,.455127,.622,.094,-.609,-.74359,.354052
Portugal,PT15,Algarve,2021,2002,2,PT,PT1,PT15,Portugal,Continente,Algarve,-.063,.298848,-.361848,.235848,-.113,.164,-.234,-.265689,.559018
Portugal,PT15,Algarve,2024,2002,2,PT,PT1,PT15,Portugal,Continente,Algarve,-.366,.286441,-.652441,-.079559,-.658,.104,-.491,-.399815,.814955
Portugal,PT15,Algarve,2013,2002,2,PT,PT1,PT15,Portugal,Continente,Algarve,.203,.212508,-.009508,.415508,-.334,.437,.487,,
Portugal,PT15,Algarve,2010,2002,2,PT,PT1,PT15,Portugal,Continente,Algarve,.173,.484593,-.311593,.657593,-.6830000000000001,.32,.864,,
Portugal,PT15,Algarve,2017,2002,2,PT,PT1,PT15,Portugal,Continente,Algarve,-.198,.246745,-.444745,.048745,-.8100000000000001,.054,.182,.654338,.246745
Portugal,PT16,Centro (PT),2013,2003,2,PT,PT1,PT16,Portugal,Continente,Centro (PT),-.058,.347903,-.405903,.289903,.013,-.263,.08,,
Portugal,PT16,Centro (PT),2010,2003,2,PT,PT1,PT16,Portugal,Continente,Centro (PT),-.031,.340833,-.371833,.309833,.061,-.077,-.075,,
Portugal,PT16,Centro (PT),2017,2003,2,PT,PT1,PT16,Portugal,Continente,Centro (PT),.166,.288214,-.122214,.454214,.06,.414,.009,.338542,.288214
Portugal,PT16,Centro (PT),2021,2003,2,PT,PT1,PT16,Portugal,Continente,Centro (PT),.173,.33138,-.15838,.5043800000000001,.421,.143,-.065,-.27423,.881533
Portugal,PT16,Centro (PT),2024,2003,2,PT,PT1,PT16,Portugal,Continente,Centro (PT),.057,.206159,-.149159,.263159,.223,.263,-.322,-.125923,.8567129999999999
Portugal,PT17,Área Metropolitana de Lisboa,2010,2004,2,PT,PT1,PT17,Portugal,Continente,Área Metropolitana de Lisboa,.117,.37523,-.25823,.49223,-.037,.039,.336,,
Portugal,PT17,Área Metropolitana de Lisboa,2017,2004,2,PT,PT1,PT17,Portugal,Continente,Área Metropolitana de Lisboa,.2,.321125,-.121125,.5211250000000001,.195,.19,.195,.699727,.321125
Portugal,PT17,Área Metropolitana de Lisboa,2013,2004,2,PT,PT1,PT17,Portugal,Continente,Área Metropolitana de Lisboa,-.157,.27643,-.43343,.11943,-.594,.041,.097,,
Portugal,PT17,Área Metropolitana de Lisboa,2021,2004,2,PT,PT1,PT17,Portugal,Continente,Área Metropolitana de Lisboa,.154,.303254,-.149254,.457254,-.041,.318,.168,-.110492,1.14583
Portugal,PT17,Área Metropolitana de Lisboa,2024,2004,2,PT,PT1,PT17,Portugal,Continente,Área Metropolitana de Lisboa,.359,.232144,.126856,.591144,.41,.664,-.048,.017852,1.22362
Portugal,PT18,Alentejo,2013,2005,2,PT,PT1,PT18,Portugal,Continente,Alentejo,.801,.190231,.610769,.9912310000000001,.231,.964,1.14,,
Portugal,PT18,Alentejo,2017,2005,2,PT,PT1,PT18,Portugal,Continente,Alentejo,.34,.246602,.093398,.5866020000000001,.13,.398,.457,.82148,.246602
Portugal,PT18,Alentejo,2021,2005,2,PT,PT1,PT18,Portugal,Continente,Alentejo,-.037,.299293,-.336293,.262293,.068,.061,-.237,-.245231,.5328889999999999
Portugal,PT18,Alentejo,2010,2005,2,PT,PT1,PT18,Portugal,Continente,Alentejo,.626,.368398,.257602,.994398,.439,.555,.82,,
Portugal,PT18,Alentejo,2024,2005,2,PT,PT1,PT18,Portugal,Continente,Alentejo,-.029,.270654,-.299654,.241654,-.427,.469,-.124,-.007552,1.10698
Portugal,PT20,Região Autónoma dos Açores (PT),2010,2006,2,PT,PT2,PT20,Portugal,Região Autónoma dos Açores,Região Autónoma dos Açores,.436,.291886,.144114,.727886,.276,.264,.724,,
Portugal,PT20,Região Autónoma dos Açores (PT),2024,2006,2,PT,PT2,PT20,Portugal,Região Autónoma dos Açores,Região Autónoma dos Açores,.608,.173472,.434528,.7814719999999999,.742,1.083,-.088,.277665,.88988
Portugal,PT20,Região Autónoma dos Açores (PT),2013,2006,2,PT,PT2,PT20,Portugal,Região Autónoma dos Açores,Região Autónoma dos Açores,.451,.321169,.129831,.772169,.488,.232,.595,,
Portugal,PT20,Região Autónoma dos Açores (PT),2017,2006,2,PT,PT2,PT20,Portugal,Região Autónoma dos Açores,Região Autónoma dos Açores,.1,.319691,-.219691,.419691,.273,-.021,.037,.51738,.319691
Portugal,PT20,Região Autónoma dos Açores (PT),2021,2006,2,PT,PT2,PT20,Portugal,Região Autónoma dos Açores,Região Autónoma dos Açores,0,.256151,-.256151,.256151,.432,-.004,-.428,-.215484,.147519
Portugal,PT30,Região Autónoma da Madeira (PT),2013,2007,2,PT,PT3,PT30,Portugal,Região Autónoma da Madeira,Região Autónoma da Madeira,.003,.375751,-.372751,.378751,.12,-.242,.131,,
Portugal,PT30,Região Autónoma da Madeira (PT),2021,2007,2,PT,PT3,PT30,Portugal,Região Autónoma da Madeira,Região Autónoma da Madeira,-.2,.360132,-.5601320000000001,.160132,.518,-.381,-.715,-.7767309999999999,.191633
Portugal,PT30,Região Autónoma da Madeira (PT),2010,2007,2,PT,PT3,PT30,Portugal,Região Autónoma da Madeira,Região Autónoma da Madeira,.239,.38957,-.15057,.6285700000000001,.642,-.107,.159,,
Portugal,PT30,Região Autónoma da Madeira (PT),2017,2007,2,PT,PT3,PT30,Portugal,Região Autónoma da Madeira,Região Autónoma da Madeira,.257,.451481,-.194481,.708481,.8129999999999999,-.104,.035,.649033,.451481
Portugal,PT30,Região Autónoma da Madeira (PT),2024,2007,2,PT,PT3,PT30,Portugal,Região Autónoma da Madeira,Região Autónoma da Madeira,.24,.256927,-.016927,.496927,.429,.523,-.267,.004463,.828641
Romania,RO11,Nord-Vest,2021,201,2,RO,RO1,RO11,România,Macroregiunea Unu,Nord-Vest,-1.403,.327713,-1.730713,-1.075287,-1.5,-1.294,-1.261,-1.56058,-2.23509
Romania,RO11,Nord-Vest,2024,201,2,RO,RO1,RO11,România,Macroregiunea Unu,Nord-Vest,-1.02,.407741,-1.427741,-.612259,-1.041,-.841,-1.033,-1.44013,-2.262
Romania,RO11,Nord-Vest,2010,201,2,RO,RO1,RO11,România,Macroregiunea Unu,Nord-Vest,-1.099,.436835,-1.535835,-.662165,-1.513,-1.088,-.588,,
Romania,RO11,Nord-Vest,2017,201,2,RO,RO1,RO11,România,Macroregiunea Unu,Nord-Vest,-1.73,.5337499999999999,-2.26375,-1.19625,-1.695,-1.922,-1.4,-1.14433,.5337499999999999
Romania,RO11,Nord-Vest,2013,201,2,RO,RO1,RO11,România,Macroregiunea Unu,Nord-Vest,-1.773,.533948,-2.306948,-1.239052,-1.828,-2.038,-1.301,,
Romania,RO12,Centru,2013,202,2,RO,RO1,RO12,România,Macroregiunea Unu,Centru,-1.263,.47875,-1.74175,-.7842499999999999,-1.686,-1.202,-.795,,
Romania,RO12,Centru,2017,202,2,RO,RO1,RO12,România,Macroregiunea Unu,Centru,-1.311,.472051,-1.783051,-.8389489999999999,-1.476,-1.315,-1.01,-.947394,.472051
Romania,RO12,Centru,2021,202,2,RO,RO1,RO12,România,Macroregiunea Unu,Centru,-.827,.261873,-1.088873,-.5651269999999999,-1.404,-.438,-.55,-.960966,-1.53064
Romania,RO12,Centru,2010,202,2,RO,RO1,RO12,România,Macroregiunea Unu,Centru,-1.482,.436105,-1.918105,-1.045895,-1.838,-1.411,-1.049,,
Romania,RO12,Centru,2024,202,2,RO,RO1,RO12,România,Macroregiunea Unu,Centru,-.8139999999999999,.309212,-1.123212,-.504788,-1.238,-.537,-.552,-1.19816,-1.60795
Romania,RO21,Nord-Est,2021,203,2,RO,RO2,RO21,România,Macroregiunea Doi,Nord-Est,-1.74,.374348,-2.114348,-1.365652,-1.921,-1.257,-1.851,-1.97476,-2.90611
Romania,RO21,Nord-Est,2024,203,2,RO,RO2,RO21,România,Macroregiunea Doi,Nord-Est,-1.432,.374506,-1.806506,-1.057494,-1.62,-1.085,-1.39,-1.78251,-2.5843
Romania,RO21,Nord-Est,2017,203,2,RO,RO2,RO21,România,Macroregiunea Doi,Nord-Est,-1.451,.423568,-1.874568,-1.027432,-1.687,-1.116,-1.404,-1.63998,.423568
Romania,RO21,Nord-Est,2013,203,2,RO,RO2,RO21,România,Macroregiunea Doi,Nord-Est,-1.808,.460967,-2.268967,-1.347033,-2.364,-1.602,-1.305,,
Romania,RO21,Nord-Est,2010,203,2,RO,RO2,RO21,România,Macroregiunea Doi,Nord-Est,-1.856,.533039,-2.389039,-1.322961,-2.19,-1.627,-1.567,,
Romania,RO22,Sud-Est,2021,204,2,RO,RO2,RO22,România,Macroregiunea Doi,Sud-Est,-1.611,.328557,-1.939557,-1.282443,-2.308,-.884,-1.465,-1.40036,-2.77882
Romania,RO22,Sud-Est,2017,204,2,RO,RO2,RO22,România,Macroregiunea Doi,Sud-Est,-1.853,.439511,-2.292511,-1.413489,-1.779,-2.053,-1.542,-1.45526,.439511
Romania,RO22,Sud-Est,2010,204,2,RO,RO2,RO22,România,Macroregiunea Doi,Sud-Est,-1.865,.568788,-2.433788,-1.296212,-1.813,-2.006,-1.59,,
Romania,RO22,Sud-Est,2013,204,2,RO,RO2,RO22,România,Macroregiunea Doi,Sud-Est,-2.04,.549216,-2.589216,-1.490784,-2.503,-1.75,-1.695,,
Romania,RO22,Sud-Est,2024,204,2,RO,RO2,RO22,România,Macroregiunea Doi,Sud-Est,-1.5,.368508,-1.868508,-1.131492,-1.729,-1.218,-1.343,-1.87521,-2.40392
Romania,RO31,Sud - Muntenia,2013,205,2,RO,RO3,RO31,România,Macroregiunea Trei,Sud-Muntenia,-1.634,.497888,-2.131888,-1.136112,-2.116,-1.425,-1.222,,
Romania,RO31,Sud - Muntenia,2021,205,2,RO,RO3,RO31,România,Macroregiunea Trei,Sud-Muntenia,-1.398,.268734,-1.666734,-1.129266,-1.909,-.958,-1.173,-1.28161,-2.35903
Romania,RO31,Sud - Muntenia,2017,205,2,RO,RO3,RO31,România,Macroregiunea Trei,Sud-Muntenia,-.983,.462524,-1.445524,-.5204759999999999,-1.424,-.951,-.475,.080637,.462524
Romania,RO31,Sud - Muntenia,2024,205,2,RO,RO3,RO31,România,Macroregiunea Trei,Sud-Muntenia,-1.433,.438723,-1.871723,-.9942770000000001,-1.755,-.743,-1.6,-1.61943,-3.13886
Romania,RO31,Sud - Muntenia,2010,205,2,RO,RO3,RO31,România,Macroregiunea Trei,Sud-Muntenia,-1.651,.470453,-2.121453,-1.180547,-2.223,-1.408,-1.157,,
Romania,RO32,Bucuresti - Ilfov,2017,206,2,RO,RO3,RO32,România,Macroregiunea Trei,Bucureşti-Ilfov,-1.454,.413733,-1.867733,-1.040267,-2.301,-1.115,-.799,-.290129,.413733
Romania,RO32,Bucuresti - Ilfov,2010,206,2,RO,RO3,RO32,România,Macroregiunea Trei,Bucureşti-Ilfov,-2.672,.670909,-3.342909,-2.001091,-2.768,-2.329,-2.652,,
Romania,RO32,Bucuresti - Ilfov,2013,206,2,RO,RO3,RO32,România,Macroregiunea Trei,Bucureşti-Ilfov,-2.305,.635744,-2.940744,-1.669256,-2.829,-1.662,-2.229,,
Romania,RO32,Bucuresti - Ilfov,2021,206,2,RO,RO3,RO32,România,Macroregiunea Trei,Bucureşti-Ilfov,-2.144,.365794,-2.509794,-1.778206,-2.337,-1.684,-2.177,-2.18378,-3.29534
Romania,RO32,Bucuresti - Ilfov,2024,206,2,RO,RO3,RO32,România,Macroregiunea Trei,Bucureşti-Ilfov,-1.542,.410976,-1.952976,-1.131024,-1.705,-1.243,-1.459,-1.99994,-2.49646
Romania,RO41,Sud-Vest Oltenia,2024,207,2,RO,RO4,RO41,România,Macroregiunea Patru,Sud-Vest Oltenia,-1.183,.376125,-1.559125,-.806875,-1.302,-.989,-1.091,-1.68833,-2.12113
Romania,RO41,Sud-Vest Oltenia,2013,207,2,RO,RO4,RO41,România,Macroregiunea Patru,Sud-Vest Oltenia,-1.798,.505902,-2.303902,-1.292098,-2.013,-1.86,-1.369,,
Romania,RO41,Sud-Vest Oltenia,2021,207,2,RO,RO4,RO41,România,Macroregiunea Patru,Sud-Vest Oltenia,-1.434,.295857,-1.729857,-1.138143,-2.104,-.788,-1.253,-1.39794,-2.38705
Romania,RO41,Sud-Vest Oltenia,2010,207,2,RO,RO4,RO41,România,Macroregiunea Patru,Sud-Vest Oltenia,-1.39,.534784,-1.924784,-.8552159999999999,-1.552,-1.479,-1.001,,
Romania,RO41,Sud-Vest Oltenia,2017,207,2,RO,RO4,RO41,România,Macroregiunea Patru,Sud-Vest Oltenia,-1.492,.397857,-1.889857,-1.094143,-1.928,-1.413,-.985,-.7015130000000001,.397857
Romania,RO42,Vest,2021,208,2,RO,RO4,RO42,România,Macroregiunea Patru,Vest,-1.18,.269105,-1.449105,-.910895,-1.722,-.8169999999999999,-.872,-1.28888,-1.79197
Romania,RO42,Vest,2010,208,2,RO,RO4,RO42,România,Macroregiunea Patru,Vest,-2.05,.5251,-2.5751,-1.5249,-2.216,-2.078,-1.653,,
Romania,RO42,Vest,2017,208,2,RO,RO4,RO42,România,Macroregiunea Patru,Vest,-1.212,.504227,-1.716227,-.707773,-1.793,-.775,-.945,-.621131,.504227
Romania,RO42,Vest,2013,208,2,RO,RO4,RO42,România,Macroregiunea Patru,Vest,-1.737,.517392,-2.254392,-1.219608,-1.875,-1.867,-1.323,,
Romania,RO42,Vest,2024,208,2,RO,RO4,RO42,România,Macroregiunea Patru,Vest,-1.222,.341634,-1.563634,-.880366,-1.394,-1.155,-.9429999999999999,-1.74286,-1.79182
Sweden,SE11,Stockholm,2013,701,2,SE,SE1,SE11,Sverige,Östra Sverige,Stockholm,1.469,.329521,1.139479,1.798521,1.519,1.281,1.481,,
Sweden,SE11,Stockholm,2024,701,2,SE,SE1,SE11,Sverige,Östra Sverige,Stockholm,1.289,.181554,1.107446,1.470554,1.505,.97,1.209,1.026,.66555
Sweden,SE11,Stockholm,2021,701,2,SE,SE1,SE11,Sverige,Östra Sverige,Stockholm,1.466,.269403,1.196597,1.735403,1.428,1.336,1.474,1.19541,.329796
Sweden,SE11,Stockholm,2010,701,2,SE,SE1,SE11,Sverige,Östra Sverige,Stockholm,1.427,.305196,1.121804,1.732196,1.223,1.327,1.614,,
Sweden,SE11,Stockholm,2017,701,2,SE,SE1,SE11,Sverige,Östra Sverige,Stockholm,1.519,.480353,1.038647,1.999353,1.348,1.383,1.673,1.05975,.480353
Sweden,SE12,Östra Mellansverige,2021,702,2,SE,SE1,SE12,Sverige,Östra Sverige,Östra Mellansverige,1.376,.289665,1.086335,1.665665,1.414,1.181,1.384,1.16102,.197756
Sweden,SE12,Östra Mellansverige,2017,702,2,SE,SE1,SE12,Sverige,Östra Sverige,Östra Mellansverige,1.519,.480353,1.038647,1.999353,1.348,1.383,1.673,1.05975,.480353
Sweden,SE12,Östra Mellansverige,2013,702,2,SE,SE1,SE12,Sverige,Östra Sverige,Östra Mellansverige,1.469,.329521,1.139479,1.798521,1.519,1.281,1.481,,
Sweden,SE12,Östra Mellansverige,2010,702,2,SE,SE1,SE12,Sverige,Östra Sverige,Östra Mellansverige,1.427,.305196,1.121804,1.732196,1.223,1.172,1.614,,
Sweden,SE12,Östra Mellansverige,2024,702,2,SE,SE1,SE12,Sverige,Östra Sverige,Östra Mellansverige,1.146,.269237,.876763,1.415237,1.056,.975,1.245,1.1657,.593963
Sweden,SE21,Småland med öarna,2010,703,2,SE,SE2,SE21,Sverige,Södra Sverige,Småland med öarna,1.496,.343586,1.152414,1.839586,1.338,1.559,1.75,,
Sweden,SE21,Småland med öarna,2017,703,2,SE,SE2,SE21,Sverige,Södra Sverige,Småland med öarna,1.384,.456778,.9272219999999999,1.840778,1.172,1.253,1.588,1.06859,.456778
Sweden,SE21,Småland med öarna,2021,703,2,SE,SE2,SE21,Sverige,Södra Sverige,Småland med öarna,1.65,.266491,1.383509,1.916491,1.606,1.567,1.596,1.31112,.437923
Sweden,SE21,Småland med öarna,2024,703,2,SE,SE2,SE21,Sverige,Södra Sverige,Småland med öarna,1.723,.263237,1.459763,1.986237,1.659,1.584,1.683,1.52555,1.05112
Sweden,SE21,Småland med öarna,2013,703,2,SE,SE2,SE21,Sverige,Södra Sverige,Småland med öarna,1.445,.259495,1.185505,1.704495,1.531,1.27,1.41,,
Sweden,SE22,Sydsverige,2021,704,2,SE,SE2,SE22,Sverige,Södra Sverige,Sydsverige,1.374,.237133,1.136867,1.611133,1.373,1.304,1.295,.935214,.265986
Sweden,SE22,Sydsverige,2013,704,2,SE,SE2,SE22,Sverige,Södra Sverige,Sydsverige,1.445,.259495,1.185505,1.704495,1.531,1.27,1.41,,
Sweden,SE22,Sydsverige,2010,704,2,SE,SE2,SE22,Sverige,Södra Sverige,Sydsverige,1.496,.343586,1.152414,1.839586,1.338,1.295,1.75,,
Sweden,SE22,Sydsverige,2024,704,2,SE,SE2,SE22,Sverige,Södra Sverige,Sydsverige,1.079,.309406,.7695939999999999,1.388406,.792,.868,1.424,1.23701,.8563460000000001
Sweden,SE22,Sydsverige,2017,704,2,SE,SE2,SE22,Sverige,Södra Sverige,Sydsverige,1.384,.456778,.9272219999999999,1.840778,1.172,1.253,1.588,1.06859,.456778
Sweden,SE23,Västsverige,2017,705,2,SE,SE2,SE23,Sverige,Södra Sverige,Västsverige,1.384,.456778,.9272219999999999,1.840778,1.172,1.253,1.588,1.06859,.456778
Sweden,SE23,Västsverige,2010,705,2,SE,SE2,SE23,Sverige,Södra Sverige,Västsverige,1.496,.343586,1.152414,1.839586,1.338,1.309,1.75,,
Sweden,SE23,Västsverige,2021,705,2,SE,SE2,SE23,Sverige,Södra Sverige,Västsverige,1.446,.262899,1.183101,1.708899,1.289,1.318,1.573,1.09329,.619
Sweden,SE23,Västsverige,2024,705,2,SE,SE2,SE23,Sverige,Södra Sverige,Västsverige,1.353,.278371,1.074629,1.631371,1.169,1.222,1.477,1.3913,.800631
Sweden,SE23,Västsverige,2013,705,2,SE,SE2,SE23,Sverige,Södra Sverige,Västsverige,1.445,.259495,1.185505,1.704495,1.531,1.27,1.41,,
Sweden,SE31,Norra Mellansverige,2024,706,2,SE,SE3,SE31,Sverige,Norra Sverige,Norra Mellansverige,1.36,.369474,.990526,1.729474,.6820000000000001,1.532,1.673,1.41457,1.14268
Sweden,SE31,Norra Mellansverige,2021,706,2,SE,SE3,SE31,Sverige,Norra Sverige,Norra Mellansverige,1.326,.317682,1.008318,1.643682,1.032,1.291,1.509,1.08851,.505064
Sweden,SE31,Norra Mellansverige,2010,706,2,SE,SE3,SE31,Sverige,Norra Sverige,Norra Mellansverige,1.332,.281338,1.050662,1.613338,1.377,1.282,1.46,,
Sweden,SE31,Norra Mellansverige,2017,706,2,SE,SE3,SE31,Sverige,Norra Sverige,Norra Mellansverige,1.544,.436396,1.107604,1.980396,1.326,1.5,1.65,1.08383,.436396
Sweden,SE31,Norra Mellansverige,2013,706,2,SE,SE3,SE31,Sverige,Norra Sverige,Norra Mellansverige,1.329,.307342,1.021658,1.636342,1.299,1.167,1.409,,
Sweden,SE32,Mellersta Norrland,2017,707,2,SE,SE3,SE32,Sverige,Norra Sverige,Mellersta Norrland,1.544,.436396,1.107604,1.980396,1.326,1.5,1.65,1.08383,.436396
Sweden,SE32,Mellersta Norrland,2010,707,2,SE,SE3,SE32,Sverige,Norra Sverige,Mellersta Norrland,1.332,.281338,1.050662,1.613338,1.377,1.429,1.46,,
Sweden,SE32,Mellersta Norrland,2024,707,2,SE,SE3,SE32,Sverige,Norra Sverige,Mellersta Norrland,1.767,.321304,1.445696,2.088304,1.251,1.984,1.817,1.6402,1.18633
Sweden,SE32,Mellersta Norrland,2021,707,2,SE,SE3,SE32,Sverige,Norra Sverige,Mellersta Norrland,1.228,.249627,.9783729999999999,1.477627,1.102,1.437,1.011,.762057,-.084975
Sweden,SE32,Mellersta Norrland,2013,707,2,SE,SE3,SE32,Sverige,Norra Sverige,Mellersta Norrland,1.329,.307342,1.021658,1.636342,1.299,1.167,1.409,,
Sweden,SE33,Övre Norrland,2017,708,2,SE,SE3,SE33,Sverige,Norra Sverige,Övre Norrland,1.544,.436396,1.107604,1.980396,1.326,1.5,1.65,1.08383,.436396
Sweden,SE33,Övre Norrland,2010,708,2,SE,SE3,SE33,Sverige,Norra Sverige,Övre Norrland,1.332,.281338,1.050662,1.613338,1.377,1.412,1.46,,
Sweden,SE33,Övre Norrland,2021,708,2,SE,SE3,SE33,Sverige,Norra Sverige,Övre Norrland,1.632,.25762,1.37438,1.88962,1.561,1.421,1.736,1.32553,.682911
Sweden,SE33,Övre Norrland,2013,708,2,SE,SE3,SE33,Sverige,Norra Sverige,Övre Norrland,1.329,.307342,1.021658,1.636342,1.299,1.167,1.409,,
Sweden,SE33,Övre Norrland,2024,708,2,SE,SE3,SE33,Sverige,Norra Sverige,Övre Norrland,1.651,.249566,1.401434,1.900566,1.496,1.46,1.765,1.59184,1.13612
Slovenia,SI03,Vzhodna Slovenija,2021,2601,2,SI,SI0,SI03,Slovenija,Slovenija,Vzhodna Slovenija,-.208,.256293,-.464293,.048293,-.05,-.307,-.244,-.396263,.64112
Slovenia,SI03,Vzhodna Slovenija,2017,2601,2,SI,SI0,SI03,Slovenija,Slovenija,Vzhodna Slovenija,-.203,,,,-.219,-.202,-.168,,
Slovenia,SI03,Vzhodna Slovenija,2024,2601,2,SI,SI0,SI03,Slovenija,Slovenija,Vzhodna Slovenija,-.216,.292,-.508,.076,.058,-.27,-.405,-.813846,-.129423
Slovenia,SI03,Vzhodna Slovenija,2013,2601,2,SI,SI0,SI03,Slovenija,Slovenija,Vzhodna Slovenija,-.131,,,,-.132,-.136,-.114,,
Slovenia,SI03,Vzhodna Slovenija,2010,2601,2,SI,SI0,SI03,Slovenija,Slovenija,Vzhodna Slovenija,-.071,,,,-.006,-.164,-.036,,
Slovenia,SI04,Zahodna Slovenija,2010,2602,2,SI,SI0,SI04,Slovenija,Slovenija,Zahodna Slovenija,-.071,,,,-.006,-.164,-.036,,
Slovenia,SI04,Zahodna Slovenija,2017,2602,2,SI,SI0,SI04,Slovenija,Slovenija,Zahodna Slovenija,-.203,,,,-.219,-.202,-.168,,
Slovenia,SI04,Zahodna Slovenija,2024,2602,2,SI,SI0,SI04,Slovenija,Slovenija,Zahodna Slovenija,.099,.271,-.172,.37,.097,.245,-.058,-.596539,.300393
Slovenia,SI04,Zahodna Slovenija,2021,2602,2,SI,SI0,SI04,Slovenija,Slovenija,Zahodna Slovenija,.294,.269218,.024782,.563218,.083,.607,.161,-.212459,1.20429
Slovenia,SI04,Zahodna Slovenija,2013,2602,2,SI,SI0,SI04,Slovenija,Slovenija,Zahodna Slovenija,-.131,,,,-.132,-.136,-.114,,
Slovakia,SK01,Bratislavský kraj,2010,1501,2,SK,SK0,SK01,Slovensko,Slovensko,Bratislavský kraj,-.517,.284054,-.8010539999999999,-.232946,-.04,-.732,-.729,,
Slovakia,SK01,Bratislavský kraj,2013,1501,2,SK,SK0,SK01,Slovensko,Slovensko,Bratislavský kraj,-.824,.222016,-1.046016,-.601984,-.5570000000000001,-.766,-1.08,,
Slovakia,SK01,Bratislavský kraj,2024,1501,2,SK,SK0,SK01,Slovensko,Slovensko,Bratislavský kraj,-1.115,.327718,-1.442718,-.787282,-.77,-.82,-1.596,-1.58468,-1.22565
Slovakia,SK01,Bratislavský kraj,2017,1501,2,SK,SK0,SK01,Slovensko,Slovensko,Bratislavský kraj,-.848,.46831,-1.31631,-.37969,-.516,-1.012,-.93,-2.00648,.46831
Slovakia,SK01,Bratislavský kraj,2021,1501,2,SK,SK0,SK01,Slovensko,Slovensko,Bratislavský kraj,-.897,.275049,-1.172049,-.621951,-1.079,-.6840000000000001,-.831,-1.47931,-.781973
