"id","Country_ID","activity_id","Sector_ID","nace_id","lat","lon","NUTS3_ID","NUTS_ID","verified","allocatedFree"
"DE_431","DE",32,"C23",23.32,52.212511,7.9197717,"DE94E","DE94",7028,5656
"DE_177","DE",30,"C23",10.81,50.6579256,6.8102255,"DEA28","DEA2",47882,37872
"DE_430","DE",32,"C23",23.32,52.3122578,7.612612,"DEA37","DEA3",0,0
"DE_176","DE",30,"C23",10.81,50.9165474,6.3730099,"DEA26","DEA2",67391,56936
"DE_429","DE",32,"C23",23.32,52.3072077,7.2157084,"DE94B","DE94",0,0
"DE_428","DE",32,"C23",23.32,52.1131398,8.0894099,"DE94E","DE94",14768,12214
"DE_174","DE",30,"C23",23.52,50.5556168,9.5568935,"DE732","DE73",0,0
"DE_1147","DE",36,"C16-C18",17.12,49.4648466,8.109916,"DEB3C","DEB3",471,0
"DE_173","DE",30,"C23",23.52,49.364899,11.6040131,"DE236","DE23",41982,35006
"DE_427","DE",32,"C23",23.32,52.7122306,8.2824378,"DE94F","DE94",11800,9701
"DE_425","DE",32,"C23",23.32,49.0344536,9.0939045,"DE115","DE11",2704,4292
"DE_679","DE",36,"C16-C18",35.3,52.6175416,7.8596637,"DE94E","DE94",0,0
"DE_166","DE",30,"C23",10.81,52.2349459,10.0320912,"DE91A","DE91",63010,34774
"DE_169","DE",30,"C23",23.52,51.1995486,9.9079084,"DE737","DE73",47991,26224
"DE_168","DE",30,"C23",23.52,51.7568583,10.8471133,"DEE09","DEE0",174931,134690
"DE_422","DE",32,"C23",23.32,51.2807209,6.1765321,"DEA1E","DEA1",6008,4224
"DE_419","DE",32,"C23",23.32,51.9241622,7.367513,"DEA35","DEA3",8148,14947
"DE_165","DE",30,"C23",10.81,52.9752347,10.5574351,"DE93A","DE93",168356,77966
"DE_163","DE",30,"C23",10.81,52.07334,11.38529,"DEE07","DEE0",84552,55418
"DE_161","DE",30,"C23",10.81,52.16921,9.7909,"DE925","DE92",126571,72861
"DE_162","DE",30,"C23",10.81,52.02288,10.5453069,"DE91B","DE91",60545,42925
"DE_157","DE",30,"C23",23.52,52.1622763,7.9701408,"DEA37","DEA3",122118,93913
"DE_156","DE",30,"C23",23.52,48.7767663,10.6975233,"DE27D","DE27",133632,116161
"DE_153","DE",30,"C23",23.52,47.92532,7.7718271,"DE132","DE13",0,0
"DE_412","DE",32,"C23",23.32,51.0113206,13.650685,"DED2F","DED2",3625,16480
"DE_411","DE",32,"C23",23.32,51.65639,8.67815,"DEA47","DEA4",0,0
"DE_151","DE",30,"C23",23.52,52.061304,9.5869083,"DE923","DE92",0,0
"DE_410","DE",32,"C23",23.32,48.5481442,12.5496008,"DE22C","DE22",31604,28626
"DE_149","DE",30,"C23",23.52,51.397676,7.8417271,"DEA58","DEA5",579842,494915
"DE_150","DE",30,"C23",23.52,51.3744849,7.5303406,"DEA53","DEA5",0,0
"DE_148","DE",30,"C23",23.52,51.3950719,8.6855389,"DEA57","DEA5",0,0
"DE_146","DE",30,"C23",23.52,50.2287619,6.6786922,"DEB24","DEB2",0,0
"DE_144","DE",30,"C23",23.52,52.040365,8.39818,"DEA42","DEA4",6989,7267
"DE_141","DE",30,"C23",23.52,49.0302953,12.1370048,"DE232","DE23",79655,110064
"DE_140","DE",30,"C23",23.52,51.4368092,8.3739874,"DEA5B","DEA5",119544,90250
"DE_400","DE",32,"C23",23.32,52.81951,8.01814,"DE948","DE94",0,0
"DE_139","DE",30,"C23",23.52,50.3045551,8.065263,"DEB1A","DEB1",260593,245319
"DE_138","DE",30,"C23",23.52,50.4107702,8.1285068,"DE723","DE72",270478,170283
"DE_137","DE",30,"C23",23.52,51.1402578,8.021981,"DEA59","DEA5",17375,12329
"DE_402","DE",32,"C23",23.32,53.147394,7.9699344,"DE946","DE94",32949,22740
"DE_136","DE",30,"C23",23.52,52.22184,7.31746,"DEA37","DEA3",0,0
"DE_401","DE",32,"C23",23.32,53.00367,8.89296,"DE922","DE92",0,0
"DE_133","DE",30,"C23",23.52,47.660968,7.5436507,"DE139","DE13",79337,117508
"DE_134","DE",30,"C23",23.52,49.008932,11.8250025,"DE226","DE22",8021,10001
"DE_132","DE",30,"C23",23.52,51.7568583,10.8471133,"DEE09","DEE0",85788,59637
"DE_398","DE",32,"C23",23.32,48.262174,11.1838503,"DE21C","DE21",12183,15146
"DE_128","DE",30,"C23",23.52,51.7568583,10.8471133,"DEE09","DEE0",18892,31448
"DE_126","DE",30,"C23",23.52,51.7568583,10.8471133,"DEE09","DEE0",95701,148083
"DE_125","DE",30,"C23",23.52,51.7568583,10.8471133,"DEE09","DEE0",112184,109333
"DE_124","DE",30,"C23",23.52,52.4889197,13.8096282,"DE409","DE40",171790,140745
"DE_123","DE",30,"C23",23.52,51.6510486,10.0936577,"DE918","DE91",38968,30658
"DE_390","DE",32,"C23",23.32,48.4869875,11.7313889,"DE21B","DE21",5053,5698
"DE_117","DE",29,"C23",23.51,47.7999471,12.1841456,"DE21K","DE21",597861,643781
"DE_388","DE",32,"C23",23.32,51.8361532,6.2183076,"DEA1B","DEA1",8152,7658
"DE_113","DE",29,"C23",23.51,48.2292246,8.7794706,"DE143","DE14",170430,195380
"DE_384","DE",32,"C23",23.32,51.6406237,10.1621819,"DE91C","DE91",14690,16372
"DE_116","DE",29,"C23",23.51,51.3612084,10.48521,"DEG06","DEG0",850176,858768
"DE_112","DE",29,"C23",23.51,48.2292246,8.7794706,"DE143","DE14",413577,426586
"DE_110","DE",29,"C23",23.51,48.7767663,10.6975233,"DE27D","DE27",629801,531648
"DE_111","DE",29,"C23",23.51,52.3743164,9.8719192,"DE929","DE92",400527,459868
"DE_109","DE",29,"C23",23.51,49.2116849,12.0296401,"DE239","DE23",668563,861686
"DE_107","DE",29,"C23",23.51,51.6228547,8.5013468,"DEA5B","DEA5",297602,245880
"DE_105","DE",29,"C23",23.51,52.1739052,7.8842066,"DEA37","DEA3",590309,608428
"DE_104","DE",29,"C23",23.51,52.1739052,7.8842066,"DEA37","DEA3",224277,253892
"DE_103","DE",29,"C23",23.51,49.5980898,8.0322101,"DEB3D","DEB3",622749,554087
"DE_102","DE",29,"C23",23.51,50.0304293,8.2540567,"DE714","DE71",163500,158174
"DE_379","DE",32,"C23",23.32,52.1089156,12.3823936,"DE40E","DE40",9990,39936
"DE_97","DE",29,"C23",23.51,51.7602203,8.0727508,"DEA38","DEA3",227374,267334
"DE_95","DE",29,"C23",23.51,49.3575728,8.6890082,"DE125","DE12",19193,230247
"DE_618","DE",36,"C16-C18",17.12,51.2874173,12.0197431,"DEE0B","DEE0",12051,7265
"DE_94","DE",29,"C23",23.51,49.8070215,9.6128625,"DE26A","DE26",611954,551386
"DE_617","DE",36,"C16-C18",17.21,48.69288,11.4759,"DE21J","DE21",2201,596
"DE_93","DE",29,"C23",23.51,50.5267986,6.5448019,"DEA28","DEA2",0,0
"DE_616","DE",36,"C16-C18",17.12,49.9773198,9.0663252,"DE264","DE26",107271,55764
"DE_615","DE",36,"C16-C18",35.1,50.7783747,6.4892562,"DEA26","DEA2",82141,95976
"DE_614","DE",36,"C16-C18",17.12,48.5543544,9.4700827,"DE113","DE11",0,0
"DE_90","DE",29,"C23",23.51,51.6963705,8.7503867,"DEA47","DEA4",63244,202623
"DE_371","DE",32,"C23",23.32,49.5754278,11.7729926,"DE234","DE23",11294,16199
"DE_612","DE",36,"C16-C18",17.12,54.7786316,9.4318283,"DEF01","DEF0",18541,9638
"DE_89","DE",29,"C23",23.51,51.6206,8.51264,"DEA5B","DEA5",481643,531141
"DE_611","DE",36,"C16-C18",17.12,50.5674403,9.6820759,"DE732","DE73",136013,106469
"DE_88","DE",29,"C23",23.51,51.8572901,8.027695,"DEA38","DEA3",447756,462591
"DE_610","DE",36,"C16-C18",17.12,48.1098992,10.6666486,"DE27C","DE27",55022,64392
"DE_87","DE",29,"C23",23.51,51.59643,8.341,"DEA5B","DEA5",443273,430243
"DE_609","DE",36,"C16-C18",17.12,48.7960394,12.862007,"DE224","DE22",11717,47345
"DE_3902","DE",24,"C24",24.1,49.3553758,6.7317259,"DEC04","DEC0",262566,153999
"DE_3900","DE",33,"C23",23.99,48.7438961,11.241525,"DE21I","DE21",72507,91024
"DE_3901","DE",33,"C23",23.99,52.348475,11.2577241,"DEE07","DEE0",43118,50299
"DE_607","DE",36,"C16-C18",17.12,51.4639646,12.5937448,"DED53","DED5",50254,55242
"DE_3697","DE",30,"C23",10.81,49.2419407,9.1854558,"DE118","DE11",53540,41076
"DE_606","DE",36,"C16-C18",17.12,49.7070679,9.2434875,"DE269","DE26",47669,24481
"DE_3895","DE",30,"C23",10.81,49.5991255,8.2209774,"DEB3C","DEB3",124647,88970
"DE_3797","DE",30,"C23",10.81,51.4912096,9.1664164,"DEA44","DEA4",0,0
"DE_3799","DE",30,"C23",10.81,53.854429,13.7079198,"DE80N","DE80",86640,54943
"DE_605","DE",36,"C16-C18",17.12,48.2870332,11.47285,"DE217","DE21",0,0
"DE_3698","DE",30,"C23",10.81,51.4601157,13.2229854,"DE407","DE40",0,0
"DE_3695","DE",30,"C23",10.81,48.7905963,12.8869801,"DE224","DE22",80733,69999
"DE_3694","DE",30,"C23",10.81,48.6976879,10.9093367,"DE27D","DE27",72830,55480
"DE_604","DE",36,"C16-C18",17.12,50.8159656,6.4688387,"DEA26","DEA2",16825,16870
"DE_3599","DE",30,"C23",10.81,51.1015733,9.3592123,"DE735","DE73",41592,33165
"DE_3597","DE",37,"C19-C20",20.13,51.54388,7.43884,"DEA52","DEA5",271876,186833
"DE_3596","DE",42,"C19-C20",20.14,51.2006946,12.3870379,"DED52","DED5",945346,682045
"DE_3595","DE",30,"C23",10.81,51.0539394,12.1103479,"DEE08","DEE0",288831,106802
"DE_3399","DE",30,"C23",10.81,49.6655132,10.0797251,"DE26C","DE26",94972,62335
"DE_3398","DE",37,"C19-C20",20.13,50.8737059,6.9181277,"DEA27","DEA2",214265,183579
"DE_4170","DE",36,"C16-C18",17.12,51.520172,14.3365741,"DE40G","DE40",2926,48494
"DE_4159","DE",30,"C23",23.52,50.02722,11.30862,"DE24B","DE24",33881,35455
"DE_4168","DE",31,"C23",23.13,50.4721057,11.2843749,"DE24A","DE24",0,0
"DE_4160","DE",36,"C16-C18",17.12,52.6253424,10.2460495,"DE931","DE93",2708,46794
"DE_600","DE",36,"C16-C18",17.12,47.8081365,10.9023531,"DE21N","DE21",205,171123
"DE_4154","DE",30,"C23",23.52,48.0112198,7.6720602,"DE132","DE13",36226,26769
"DE_598","DE",36,"C16-C18",17.12,50.6352009,6.8123916,"DEA28","DEA2",7705,5337
"DE_597","DE",36,"C16-C18",17.12,50.7261833,6.472219,"DEA26","DEA2",23239,14701
"DE_4151","DE",24,"C24",24.1,53.1409357,8.6834813,"DE501","DE50",488166,218265
"DE_4150","DE",25,"C24",25.61,52.1611794,14.6288292,"DE40C","DE40",21385,17831
"DE_4139","DE",31,"C23",23.11,52.0594816,11.5683208,"DEE07","DEE0",104544,102391
"DE_4134","DE",30,"C23",23.52,52.2222789,7.7537892,"DEA37","DEA3",0,0
"DE_2797","DE",33,"C23",23.99,49.4818867,8.5803626,"DE128","DE12",36306,27941
"FR_222741","FR",43,"C19-C20",NA,48.5847827,2.9454811,"FR102","FR10",0,0
"FR_218440","FR",43,"C19-C20",NA,49.4797438,0.2589221,"FRD22","FRD2",513645,237993
"FR_210723","FR",21,"C19-C20",NA,43.399426,5.1040251,"FRL04","FRL0",327,6627
"FR_210395","FR",35,"C16-C18",NA,47.6295026,-2.1635541,"FRH04","FRH0",22345,17948
"FR_210163","FR",25,"C24",NA,50.6183162,2.4722946,"FRE12","FRE1",25060,21787
"FR_210099","FR",31,"C23",NA,50.0664613,1.467968,"FRE23","FRE2",7032,6760
"FR_209262","FR",35,"C16-C18",17.22,45.25671,4.682211,"FRK22","FRK2",9271,7329
"FR_207494","FR",32,"C23",23.31,49.0094208,4.0421459,"FRF23","FRF2",9455,19497
"FR_207223","FR",32,"C23",23.31,50.2660209,3.9354817,"FRE11","FRE1",19461,10185
"FR_206804","FR",33,"C23",23.99,45.497422,4.1838232,"FRK25","FRK2",1196,982
"FR_206703","FR",28,"C24",20.12,47.8062951,7.1130463,"FRF12","FRF1",19248,28100
"FR_206382","FR",38,"C19-C20",20.15,50.4692254,2.7391395,"FRE12","FRE1",0,0
"FR_206374","FR",25,"C24",25.5,46.8053426,4.4325252,"FRC13","FRC1",11557,8955
"FR_206361","FR",24,"C24",24.51,50.4276491,2.7449079,"FRE12","FRE1",3268,411
"FR_206360","FR",42,"C19-C20",20.16,51.034008,2.236494,"FRE11","FRE1",2301,4974
"FR_206305","FR",25,"C24",24.33,48.802939,4.954217,"FRF32","FRF3",11814,1623
"FR_206303","FR",25,"C24",24.33,48.802939,4.954217,"FRF32","FRF3",23346,4349
"FR_206232","FR",41,"C19-C20",20.15,47.78719,7.506512,"FRF12","FRF1",200110,401011
"FR_206160","FR",25,"C24",27.51,48.677554,5.799582,"FRF31","FRF3",29737,26412
"FR_206159","FR",25,"C24",27.51,48.5524324,5.0724253,"FRF24","FRF2",14495,13596
"FR_206132","FR",42,"C19-C20",20.16,49.0051072,6.4083278,"FRF33","FRF3",9805,4899
"FR_206099","FR",42,"C19-C20",20.14,44.926321,-0.520603,"FRI12","FRI1",5527,4047
"FR_206056","FR",42,"C19-C20",20.14,43.388073,5.030569,"FRL04","FRL0",48073,165125
"FR_206055","FR",42,"C19-C20",20.14,43.4354762,4.8308344,"FRL04","FRL0",0,0
"FR_206065","FR",25,"C24",24.1,49.2592378,6.1459908,"FRF33","FRF3",22489,19910
"FR_206047","FR",25,"C24",24.1,50.2670938,3.9570972,"FRE11","FRE1",42888,28434
"FR_206041","FR",24,"C24",24.51,46.5453305,3.7043065,"FRK11","FRK1",37223,22720
"FR_205948","FR",28,"C24",24.2,49.4668394,1.0484141,"FRD22","FRD2",0,0
"FR_205947","FR",25,"C24",24.2,50.3925963,3.5626247,"FRE11","FRE1",0,0
"FR_205949","FR",24,"C24",24.2,50.193238,3.822462,"FRE11","FRE1",12052,9722
"FR_205944","FR",28,"C24",24.2,47.6170267,4.3290274,"FRC11","FRC1",6963,7533
"FR_205940","FR",42,"C19-C20",20.14,45.360759,4.79787,"FRK24","FRK2",5608,103971
"FR_205923","FR",42,"C19-C20",20.14,43.388073,5.030569,"FRL04","FRL0",0,0
"FR_205796","FR",28,"C24",24.43,50.43289,2.8897475,"FRE12","FRE1",74617,62017
"FR_205787","FR",33,"C23",23.99,46.1672622,2.8461652,"FRK14","FRK1",107034,85572
"FR_205769","FR",26,"C24",24.42,50.9968938,2.1635072,"FRE11","FRE1",483577,455214
"FR_205768","FR",29,"C23",23.51,51.0330656,2.2642807,"FRE11","FRE1",136930,116372
"FR_205766","FR",30,"C23",23.51,44.55061,4.683794,"FRK22","FRK2",0,0
"FR_205775","FR",29,"C23",23.51,45.372151,5.749914,"FRK24","FRK2",23772,20653
"FR_205752","FR",42,"C19-C20",20.13,47.0563537,5.4136285,"FRC22","FRC2",0,0
"FR_205767","FR",29,"C23",23.51,43.4608807,4.9204842,"FRL04","FRL0",157296,119679
"FR_205749","FR",42,"C19-C20",20.13,47.036533,5.407559,"FRC22","FRC2",0,0
"FR_205750","FR",42,"C19-C20",20.14,47.036533,5.407559,"FRC22","FRC2",0,0
"FR_205751","FR",42,"C19-C20",20.13,47.036533,5.407559,"FRC22","FRC2",5764,41430
"FR_205746","FR",42,"C19-C20",20.16,47.036533,5.407559,"FRC22","FRC2",0,0
"FR_205748","FR",42,"C19-C20",20.14,47.036533,5.407559,"FRC22","FRC2",57823,180610
"FR_205584","FR",32,"C23",23.31,43.9244283,4.6054169,"FRJ12","FRJ1",13069,9984
"FR_204944","FR",42,"C19-C20",20.13,43.388073,5.030569,"FRL04","FRL0",60193,105887
"FR_205532","FR",38,"C19-C20",20.15,47.305705,-2.117028,"FRG01","FRG0",8997,55008
"FR_205531","FR",38,"C19-C20",20.15,43.36779,-0.586227,"FRI15","FRI1",0,0
"FR_205226","FR",28,"C24",24.1,44.105296,4.657439,"FRJ12","FRJ1",153157,198740
"FR_205436","FR",32,"C23",23.31,45.21103,4.81337,"FRK23","FRK2",21090,13015
"FR_205428","FR",25,"C24",24.1,51.0191681,2.1533167,"FRE11","FRE1",54925,71121
"FR_205423","FR",42,"C19-C20",20.11,47.8197789,7.539769,"FRF12","FRF1",83366,95306
"FR_204907","FR",42,"C19-C20",20.16,45.6880118,4.8466628,"FRK26","FRK2",11057,13725
"FR_204921","FR",42,"C19-C20",20.16,45.360759,4.79787,"FRK24","FRK2",7781,59527
"FR_204319","FR",37,"C19-C20",20.16,43.392365,-0.652134,"FRI15","FRI1",2106,21513
"FR_204318","FR",37,"C19-C20",20.14,43.413249,-0.61914,"FRI15","FRI1",4228,30862
"FR_204293","FR",24,"C24",24.1,45.3857945,5.9985849,"FRK24","FRK2",17404,14694
"FR_204214","FR",25,"C24",24.1,51.0356949,2.272138,"FRE11","FRE1",125301,185114
"FR_204211","FR",41,"C19-C20",20.15,48.610984,2.888184,"FR102","FR10",33238,275020
"FR_204210","FR",38,"C19-C20",20.15,48.610984,2.888184,"FR102","FR10",6312,44633
"FR_204207","FR",41,"C19-C20",20.15,49.4195487,1.0323981,"FRD22","FRD2",0,0
"FR_204209","FR",38,"C19-C20",20.15,49.4195487,1.0323981,"FRD22","FRD2",50148,75567
"FR_118","FR",29,"C23",23.51,49.2101484,-0.3243742,"FRD11","FRD1",266511,231900
"FR_10","FR",36,"C16-C18",17.12,49.4448402,4.0453472,"FRE21","FRE2",3154,11968
"FR_195","FR",24,"C24",24.1,46.287397,2.744096,"FRK11","FRK1",12867,9429
"FR_92","FR",35,"C16-C18",17.11,43.8313863,-0.8266102,"FRI13","FRI1",35062,156751
"FR_213","FR",31,"C23",23.13,45.954169,3.47848,"FRK14","FRK1",82911,50355
"FR_1028","FR",32,"C23",23.32,45.9119502,0.5916408,"FRI31","FRI3",17799,14001
"FR_215","FR",35,"C16-C18",17.12,45.6620806,3.2053832,"FRK14","FRK1",3828,3436
"FR_1029","FR",29,"C23",23.51,45.608466,0.101397,"FRI31","FRI3",0,0
"FR_1030","FR",29,"C23",23.51,46.82465,-0.138802,"FRI33","FRI3",487076,432486
"FR_1032","FR",31,"C23",23.13,45.6988963,-0.3387733,"FRI31","FRI3",79160,55674
"FR_1033","FR",36,"C16-C18",17.12,45.6408257,0.1074325,"FRI31","FRI3",14937,12671
"FR_218","FR",29,"C23",23.51,48.758552,4.571769,"FRF23","FRF2",617722,558258
"FR_220","FR",32,"C23",23.32,48.7540968,4.8437272,"FRF23","FRF2",16860,13190
"FR_223","FR",35,"C16-C18",17.12,49.499397,4.3645953,"FRF21","FRF2",12975,13244
"FR_93","FR",42,"C19-C20",20.14,43.9473762,-1.2979545,"FRI13","FRI1",11083,34643
"FR_233","FR",31,"C23",23.13,48.9525887,4.0297361,"FRF23","FRF2",32029,33876
"FR_237","FR",32,"C23",23.32,48.7540968,4.8437272,"FRF23","FRF2",0,0
"FR_123","FR",35,"C16-C18",17.22,49.0201232,-1.5023599,"FRD12","FRD1",3075,1989
"FR_517","FR",31,"C23",23.11,49.11371,6.831219,"FRF33","FRF3",130014,118450
"FR_519","FR",29,"C23",23.52,48.711667,5.633576,"FRF32","FRF3",272555,200471
"FR_771","FR",32,"C23",23.32,48.5835493,2.0808858,"FR104","FR10",0,0
"FR_534","FR",29,"C23",23.51,48.1074919,-1.0361049,"FRG03","FRG0",820945,807767
"FR_95","FR",30,"C23",23.52,44.573892,0.978546,"FRI14","FRI1",12525,12287
"FR_246","FR",35,"C16-C18",17.22,48.2807631,3.9262063,"FRF22","FRF2",10940,7705
"FR_1057","FR",30,"C23",23.52,46.640391,1.4230129,"FRB03","FRB0",35086,53348
"FR_549","FR",35,"C16-C18",17.12,47.833387,0.753144,"FRG04","FRG0",0,0
"FR_1058","FR",31,"C23",23.13,46.7996078,1.7315418,"FRB03","FRB0",9724,10531
"FR_559","FR",21,"C19-C20",19.2,47.3423462,-2.0634367,"FRG01","FRG0",827252,222496
"FR_253","FR",21,"C19-C20",19.2,49.4828428,0.2354024,"FRD22","FRD2",1722996,687044
"FR_786","FR",32,"C23",23.32,43.34024,1.835209,"FRJ11","FRJ1",17317,18830
"FR_1062","FR",35,"C16-C18",17.12,46.9778049,0.6882433,"FRB04","FRB0",1325,42742
"FR_561","FR",35,"C16-C18",17.12,47.2005399,-1.5519903,"FRG01","FRG0",14017,11072
"FR_787","FR",32,"C23",23.32,43.2934978,2.0501309,"FRJ11","FRJ1",12170,13457
"FR_562","FR",35,"C16-C18",17.11,48.0346051,0.3688806,"FRG04","FRG0",2682,7112
"FR_789","FR",29,"C23",23.51,43.0220105,3.0332187,"FRJ11","FRJ1",381688,388561
"FR_564","FR",30,"C23",23.52,48.1581605,-0.4267085,"FRG03","FRG0",155925,153255
"FR_790","FR",32,"C23",23.32,43.3183074,2.0120871,"FRJ11","FRJ1",13293,12726
"FR_567","FR",35,"C16-C18",17.12,47.66665,0.263697,"FRG04","FRG0",3004,17352
"FR_254","FR",31,"C23",23.13,49.4957158,0.1559594,"FRD22","FRD2",63195,41167
"FR_793","FR",29,"C23",23.51,43.7886979,4.5387,"FRJ12","FRJ1",398279,399356
"FR_96","FR",29,"C23",23.52,44.5868677,1.0079443,"FRI14","FRI1",0,0
"FR_69","FR",36,"C16-C18",17.12,45.124619,1.2262951,"FRI11","FRI1",21138,52851
"FR_579","FR",32,"C23",23.32,47.2348987,-1.217408,"FRG01","FRG0",2096,2374
"FR_796","FR",31,"C23",23.14,44.1010119,4.7079101,"FRJ12","FRJ1",24920,29084
"FR_259","FR",21,"C19-C20",19.2,49.48118,0.55243,"FRD22","FRD2",1850114,1150342
"FR_804","FR",35,"C16-C18",17.12,42.48278,2.686041,"FRJ15","FRJ1",1561,0
"FR_1071","FR",35,"C16-C18",17.12,47.692792,2.702926,"FRB06","FRB0",48367,59206
"FR_1073","FR",35,"C16-C18",17.12,47.8907922,1.8405473,"FRB06","FRB0",0,0
"FR_584","FR",26,"C24",24.42,43.4427053,5.4655625,"FRL04","FRL0",43591,108902
"FR_583","FR",29,"C23",23.52,48.021007,-0.444699,"FRG03","FRG0",24246,29864
"FR_264","FR",21,"C19-C20",19.2,49.3707028,1.01579,"FRD22","FRD2",0,0
"FR_812","FR",35,"C16-C18",17.12,48.2609738,7.2234543,"FRF12","FRF1",10646,11878
"FR_815","FR",35,"C16-C18",17.12,48.825269,7.7402132,"FRF11","FRF1",7554,9242
"FR_71","FR",29,"C23",23.52,45.101828,1.320041,"FRI11","FRI1",36865,39624
"FR_596","FR",31,"C23",23.14,44.1294258,4.8397869,"FRL06","FRL0",29593,22021
"FR_597","FR",35,"C16-C18",17.12,43.989778,4.862841,"FRL06","FRL0",12140,15846
"FR_1081","FR",31,"C23",23.13,47.8956522,1.8255424,"FRB06","FRB0",19003,20290
"FR_599","FR",35,"C16-C18",17.12,43.95318,4.935293,"FRL06","FRL0",0,0
"FR_828","FR",31,"C23",23.11,47.759769,7.504542,"FRF12","FRF1",72584,87816
"FR_829","FR",36,"C16-C18",17.12,48.1528598,7.2393157,"FRF12","FRF1",43825,31655
"FR_98","FR",30,"C23",23.52,44.5980377,1.02092,"FRI14","FRI1",33958,44338
"FR_830","FR",32,"C23",23.32,48.8993372,7.910627,"FRF11","FRF1",13922,13475
"FR_277","FR",31,"C23",23.13,49.8848,1.70195,"FRD22","FRD2",53186,39004
"FR_278","FR",35,"C16-C18",17.12,49.3572004,0.5084225,"FRD21","FRD2",10511,6542
"FR_279","FR",29,"C23",23.51,49.49437,0.107929,"FRD22","FRD2",0,0
"FR_835","FR",32,"C23",23.32,48.580692,7.6326664,"FRF11","FRF1",16459,17401
"FR_836","FR",35,"C16-C18",17.12,48.0688821,7.5547072,"FRF12","FRF1",16629,12821
"FR_280","FR",35,"C16-C18",17.12,49.3682082,1.0086279,"FRD22","FRD2",0,63340
"FR_1091","FR",29,"C23",23.51,47.0833259,3.0035296,"FRB01","FRB0",308113,270381
"FR_128","FR",35,"C16-C18",17.22,48.264624,0.690608,"FRD13","FRD1",16296,15802
"FR_842","FR",35,"C16-C18",17.12,48.5621138,7.7958457,"FRF11","FRF1",40412,87703
"FR_289","FR",36,"C16-C18",17.12,49.405456,1.114001,"FRD22","FRD2",10670,5394
"FR_290","FR",35,"C16-C18",17.12,49.1473472,1.1504129,"FRD21","FRD2",25816,18049
"FR_847","FR",29,"C23",23.31,47.628963,7.2351664,"FRF12","FRF1",213468,207104
"FR_1101","FR",30,"C23",23.52,45.247215,5.48148,"FRK24","FRK2",76876,62581
"FR_292","FR",31,"C23",23.19,49.2431061,1.4008502,"FRD21","FRD2",2251,11913
"FR_1103","FR",32,"C23",23.32,45.497422,4.1838232,"FRK25","FRK2",0,0
"FR_297","FR",36,"C16-C18",17.12,49.3678774,1.1106799,"FRD22","FRD2",83,57409
"FR_298","FR",31,"C23",23.13,49.83549,1.719433,"FRD22","FRD2",16535,13860
"FR_302","FR",35,"C16-C18",17.12,49.4584645,0.8246351,"FRD22","FRD2",0,0
"FR_303","FR",31,"C23",23.61,49.7630209,1.7546249,"FRD22","FRD2",15833,10151
"FR_305","FR",31,"C23",23.13,50.0649177,1.3940378,"FRE23","FRE2",65653,50914
"FR_1118","FR",32,"C23",23.32,14.5345509,-61.0121526,"FRY20","FRY2",0,0
"FR_312","FR",35,"C16-C18",17.12,47.1605399,5.88687,"FRC21","FRC2",5224,3782
"FR_313","FR",32,"C23",23.32,47.2356432,5.7639285,"FRC21","FRC2",27275,16528
"FR_314","FR",36,"C16-C18",17.12,47.4527752,6.8087223,"FRC21","FRC2",8773,7266
"FR_319","FR",32,"C23",23.32,46.7991847,5.4575731,"FRC22","FRC2",6746,5011
"FR_604","FR",37,"C19-C20",20.14,43.2840401,5.501297,"FRL04","FRL0",74447,68172
"FR_321","FR",29,"C23",23.31,47.128968,5.5508224,"FRC22","FRC2",235887,222185
"FR_51","FR",35,"C16-C18",17.12,49.722329,2.5357882,"FRE23","FRE2",31558,16312
"FR_324","FR",31,"C23",23.13,47.9927867,6.0647066,"FRC23","FRC2",3594,3218
"FR_610","FR",35,"C16-C18",17.11,43.800823,4.6559435,"FRL04","FRL0",54301,167227
"FR_613","FR",30,"C23",23.52,43.3957925,5.1744903,"FRL04","FRL0",108120,115830
"FR_614","FR",21,"C19-C20",19.2,43.388073,5.030569,"FRL04","FRL0",1223463,961266
"FR_615","FR",21,"C19-C20",35.2,43.3963987,5.0130859,"FRL04","FRL0",667,80
"FR_331","FR",35,"C16-C18",17.12,45.8782338,0.8906596,"FRI23","FRI2",38683,54439
"FR_624","FR",21,"C19-C20",19.2,43.5120319,5.1536327,"FRL04","FRL0",0,0
"FR_338","FR",35,"C16-C18",17.12,45.87062,0.814777,"FRI31","FRI3",47698,74506
"FR_954","FR",35,"C16-C18",17.12,50.3374191,3.0306981,"FRE12","FRE1",0,0
"FR_639","FR",29,"C23",23.51,43.4073624,5.3641545,"FRL04","FRL0",301380,302626
"FR_955","FR",24,"C24",24.1,50.997345,2.29026,"FRE11","FRE1",57026,54378
"FR_641","FR",30,"C23",23.52,43.3641763,5.1859652,"FRL04","FRL0",37512,61735
"FR_956","FR",24,"C24",24.1,51.022422,2.2823603,"FRE11","FRE1",5170805,9378333
"FR_648","FR",32,"C23",23.32,43.3490223,5.3590383,"FRL04","FRL0",18845,9858
"FR_664","FR",21,"C19-C20",19.2,48.6062291,2.8910446,"FR102","FR10",71,2938
"FR_665","FR",35,"C16-C18",17.12,48.7896725,3.2568951,"FR102","FR10",0,0
"FR_346","FR",32,"C23",23.32,46.072833,4.042404,"FRK25","FRK2",10502,13813
